name	CD_1	CD_2	CD_3	CD_4	CD_5	CD_6	CD_7	CD_8	CD_9	CD_10	CD_11	CD_12	CD_13	CD_14	CT_11	CT_12	CT_13	CT_14	CT_15	CT_16	CT_17	CT_18	CT_19	CT_20	CT_21	CT_22	CT_23	CT_24	CT_25	CT_26	CT_27	CT_28	CT_1	CT_2	CT_3	CT_4	CT_5	CT_6	CT_7	CT_8	CT_9	CD_28	CD_15	CD_16	CD_17	CD_18	CD_19	CD_20	CD_21	CD_22	CD_29	CD_30	CD_31	CD_32	CT_10	CD_23	CD_24	CD_25	CD_26	CD_27
0eb1e8dc7d2312ad8ff7cd949499cf43	498	293	160	1594	0	0	102	448	1704	216	666	647	251	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	494	0	235	94	0	0	246	0	0	0	358	54	173	127	0	146	0	0	169	3797	171	0	79	0	258	8239	337	190	153	0
fe6f63972169d93de65176c720aca961	0	73	5	0	0	29	0	0	0	0	0	9	0	0	0	0	78	11	0	6	7	0	0	48	0	11	9	0	0	13	0	0	126	0	0	0	0	940	0	29	28	183	73	11923	2974	83	260	221	258	85	125	116	302	143	260	0	0	0	0	0
080f9f869ade405be1cbde15b3085d33	0	0	0	266	0	7	0	0	0	0	0	0	7396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	8	42	4	3874	21	2	7	19	37	6	12	8	11	15	0	0	0	1	8207	0
5156363f019ac07be6608846742f31db	55	62	3416	43	15	103	38	24	38	23	57	70	82	42	113	350	116	132	1688	713	140	441	68	793	111	401	201	1412	5546	38	152	123	439	101	2204	685	2313	198	127	525	206	312	15	57	53	24	51	61	137	309	38	107	48	41	908	35	892	20	603	109
9e048ab88b65f0db552cc6fbe15fe21a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	42	0	0	0	69	316	0	390	0	0	83	0	0	1066	0	115	62	203	0	28	0	0	0	0	239	1267	10	348	859	242	874	722	332	106	5632	1606	1192	2812	0	0	0	0	0	0
ece065a0c71d0fbc8db788fef42b34e1	17	48	245	39	14	182	19	12	65	24	30	52	61	21	82	1386	1222	1539	1303	419	96	456	46	1954	1211	312	255	3748	544	35	141	213	583	1276	1174	332	2521	312	219	373	629	140	3	26	24	11	33	65	243	81	37	26	51	24	1928	27	381	20	257	186
7faa2a31ae94f0502faf387d46e4bb18	85	34	37	338	15	20	41	21	17	132	58	27	26	688	12	62	65	200	40	76	28	62	32	78	13	63	25	135	60	22	16	32	52	31	18	46	57	47	34	19	28	16	1	0	0	0	0	5	0	0	5	5	0	268	95	14	31	15904	36	21
45e7723852a11d4ebaa159996e77eced	15	38	86	34	24	41	34	25	40	36	39	56	64	32	41	730	46	110	129	530	70	179	21	1661	133	2030	111	154	122	32	55	51	1172	3800	562	59	239	648	100	2546	488	373	15	27	45	20	17	128	125	23	27	46	1210	18	103	38	5736	21	41	803
b6688bfb1b2fb780ecd87d0995834096	41	24	54	29	216	20	29	1097	27	50	31	6286	35	27	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	4075	29	26	32	54	54	53	32	838	25	428	46	20	100	1573	77	32	24	31	230	17	210	93	5690	190	19	25
86651d736d2f6e9ebe98796671bdbe57	7	273	201	841	0	14	19	0	4632	31	24	210	164	23	149	100	60	61	3853	874	155	961	26	3674	45	293	72	228	5089	20	38	93	47	225	48	101	43	105	28	18	28	13	3	10	88	46	3	0	0	0	8	7	17	0	26	5	262	23	127	22
0559047b602f2c458b3cb0879bf2bbe4	89	327	202	24	6	22	11	0	19	11	11	63	15	12	81	177	93	556	297	1555	553	10544	34	2970	82	248	137	1504	383	27	178	186	404	49	372	44	719	132	202	138	38	111	5	10	97	4	7	26	90	10	72	130	90	16	201	16	67	11	55	39
a887fcaf78e33a9cfd98c4b23c986167	0	240	0	0	0	0	0	0	46	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	63	0	30	48	0	58	167	30	139	99	39	7967	75	34	161	136	0	0	0	0	0	0
b5d3ab6666c9d6ffdce4c75090473688	0	0	0	0	41	343	0	63	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2390	0	0	0	0	0	46	0	21	0	0	55	0	154	68	28	0	19	73	0	863	123	0	37	0	0	74	35	44	26	48	0	279	17661
7da88bb92c02e4b6f008759e196cf9df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	144	150	29	35	2402	61	0	0	44	525	91	17	0	0	8444	0	32	0	0	0	0	0	149	0	0	0	5600	19	23	59	17	57	37	144	12	29	39	48	35	0	0	0	0	0	0
85ef2b44e4461455630addc2e6d0aa83	0	43	0	0	73	176	0	101	0	0	0	78	0	0	153	29	545	386	23	20	756	72	0	254	0	337	429	0	0	160	37	111	678	0	39	101	0	100	49	1524	252	196	6	148	3918	83	698	480	106	98	215	100	812	337	3077	389	854	13	629	52
02d139de0aaf06ac96f7a414e2cd656f	0	62	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	227	0	35	47	7	90	191	23	126	118	37	6480	81	33	143	121	0	0	0	0	0	0
569e6d25b53497002c7b7093c2a14259	2	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	459	238	0	0	6	0	0	3585	97	5092	191	58	60	75	164	75	88	84	131	49	51	0	0	0	0	0
01ddc046f72af13f9bc59320e1c36e38	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	67	32	0	752	0	113	0	0	104	0	0	0	0	10921	0	0	0	0	0	0	0	148	5968	75	0	605	0	0	0	0	0	0	0	0	0	0	0	0	666	44	0	0	428	153
e268fe1d9969d4ed687cf1774801c391	15	21	333	13	7	43	20	10	7	28	42	24	557	26	0	45	0	0	0	351	0	0	0	0	0	0	0	0	0	84	0	187	26	26	16	34	13	1113	24	26	17	94	18	36	425	4956	52	50	194	41	3484	71	49	45	8	19	21	13	1462	12
0578f7d1751f553c3aab849bd40fa1ac	15	509	30	1	0	998	4	0	1	6	18	2	99	0	0	7	111	25	36	24	0	0	0	0	0	36	106	6	0	13	0	7	62	5	1872	337	42	0	15	11	316	82	13	22	3551	65	49	35	7833	26	79	49	18	29	0	0	9	0	37	0
3dbcbe75dedcd34252a07a3253f8848f	22	45	618	37	20	195	22	43	60	15	38	57	52	27	45	163	189	194	147	410	80	58	43	161	65	288	113	3013	1363	22	99	95	247	1121	341	150	899	268	3086	659	446	80	2	41	19	15	11	47	77	7	54	40	28	346	823	18	147	18	691	727
966d4b0fcdbbca3679b244bba077ae5f	16	45	368	13	24	225	25	128	21	26	56	19	52	19	51	721	414	371	405	74	1107	133	33	144	2043	222	142	3037	840	9	85	55	319	53	456	29	739	109	3037	426	258	55	0	13	17	0	12	39	87	107	7	31	13	4	795	24	616	19	42	56
a132b73af8a4592c64779bd7c5a484ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3127	8220	33	39	2738	26	29	30	0	26	0	0	3640	34	174	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c3c09b9f0ed1e6d1c708b19d0128e5e	0	6	0	0	0	1236	0	0	8	0	0	0	0	0	25	76	34	593	158	2695	24	54	330	2737	22	10818	51	57	55	17	21	52	0	26	0	0	0	1133	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7cf92e0066cad5e896149180be91fb7	17	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	35	5579	73	43	74	23	52	69	76	116	31	51	28	0	0	0	0	0	0
4938d8ea7ad5a5244ddc57d44bb36a6c	66	206	569	18	4	8	6	19	7	18	0	9	13	23	29	528	49	25	1741	751	15	48	4	491	372	189	12	22	4058	7	20	0	415	8	1884	14	2319	149	41	449	432	35	0	6	0	0	16	0	7	21	0	36	8	3	461	0	46	10	3	148
58211ab313ff1d2f083c0a6941902cc1	27	9	121	23	57	15	43	16	19	31	31	27	15	25	25	90	101	261	70	158	29	34	56	143	42	84	32	88	59	69	28	174	16	18	13	12346	38	22	8	85	11	0	0	6	0	0	0	0	0	0	0	1	0	0	11	2	23	16	9	9
e3116659cb51a3580b5953c033fe1e7e	19	16	26	14	11	5515	6	18	19	10	22	12	17	7	0	258	0	86	0	11	18	3484	11	0	0	10	18	0	86	0	42	0	744	52	16	1719	540	8	9	0	0	0	12	28	0	8	19	136	12	221	18	9	25	0	20	41	25	17	9	18
40951193f96c5c2293048c93b7190f03	0	9	36	15	0	0	0	0	148	16	0	0	0	6	17	169	0	96	389	103	19	86	0	154	32	236	1138	95	61	0	35	394	79	0	23	12	36	332	31	1263	71	430	31	82	114	83	69	1159	2484	69	57	214	947	93	112	0	31	0	12	244
54e29504e858ab3ccb8429b7c49ad638	38	6	16	9	0	7	29	0	5	4470	30	35	8	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	13	41	31	25	8	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	10	5489	15	14
1e429277069b54a2ca221caa08d1c43d	15	0	349	165	0	0	39	26	8	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	7	14	0	0	0	0	18	4434	49	0	58	13	35	53	67	101	26	30	0	0	0	0	0	0	0
6529e60da533a678db33d0b3f89c9a0b	18	29	337	23	7	136	9	35	96	27	26	39	628	20	57	639	231	424	452	919	75	189	315	1206	245	353	178	213	450	167	123	176	261	445	151	76	313	1114	246	146	344	130	0	40	174	15	119	32	118	9	21	35	49	19	288	14	148	15	72	316
20f44242278a5d115bc731817f47a4a5	15	44	91	22	18	42	20	47	19	21	29	25	30	34	33	118	232	565	260	116	801	121	35	146	99	137	139	1549	202	20	71	44	323	1422	1069	41	303	221	166	406	164	61	14	36	73	15	31	30	152	117	23	96	44	320	349	304	322	26	133	331
e1aae4045e4265962e87ff21b8849413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	24	11	25	10227	28	0	24	0	15	0	2818	9	16	32	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0e3c7db4378da1eeb8b91d8bc703fca7	12	414	0	4	4	1070	10	598	9	8	0	987	0	2	14	0	783	213	21	0	25	11	10	27	0	77	39	10	17	62	0	13	1246	17	9	2	0	3429	0	175	1326	20	0	87	312	4	10	11	0	5	0	6	17	0	8	0	911	0	7	67
91fe3bbd1d6c21604b74343e549cc101	60	21	32	0	0	0	39	19	21	75	2890	22	0	83	0	0	0	13	0	0	212	0	376	11	0	0	0	0	0	0	0	0	24	33	0	66	41	0	22	26	30	0	0	0	0	53	0	0	0	39	0	12	0	0	32	41	36	58	5947	36
260482f5bcd83cc958302892fd70b60a	0	9	0	2	0	11	0	0	0	0	0	8	9	0	43	10	0	0	0	0	66	0	0	0	0	21	211	14	9	0	0	0	23	20	24	10	24	58	13	16	0	138	28	121	139	73	93	193	534	71	62	3592	284	107	12	0	10	0	12	1492
beafe1ca5823d7d10e451f795e626f1a	0	0	0	0	10	41	0	260	0	6	0	5164	0	0	78	19	142	46	14	0	263	36	705	22	0	0	75	12	15	3087	0	61	72	0	0	0	0	483	0	24	49	10	0	0	0	0	0	18	0	0	0	0	3	0	3	0	0	0	71	0
3c5b60f27ddf95224fce58cff39e23e3	0	0	0	0	74	47	0	78	0	0	11	9968	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	22	0	0	0	0	19	0	28	0	0	0	38	73	32	0	0	0	0	0	0	0	0	0	0	0	0	0	31	29	38	12	22	39
7555a14802eaf868a9c5568c1bdcba45	1108	145	1594	56	33	24	4025	370	176	85	74	22	309	21	49	20	12	41	9	69	40	43	31	0	0	0	27	17	77	0	85	19	129	28	114	190	251	37	41	50	113	0	0	0	0	0	0	0	0	40	0	0	0	0	141	27	50	39	39	17
59cc83cb87ac61b99c50bffe3a035e36	0	0	0	0	0	359	0	185	0	0	0	0	0	0	42	22	186	126	0	0	217	26	18	0	0	135	53	0	0	0	22	30	0	0	14	0	22	0	0	1403	149	156	0	113	3697	38	233	226	65	38	164	69	314	186	1727	66	0	0	0	0
b7a0066c08e01e788fcb4d606ba3d860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	300	0	40	44	0	0	0	0	74	54	10083	17	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa46ef568d9553ba8837a37bf2faad7d	17	341	66	2119	22	108	12	936	37	32	25	820	41	17	93	20	55	0	28	0	200	12	0	21	0	0	88	43	30	0	12	113	61	98	64	31	81	74	77	59	70	102	34	261	531	52	59	110	351	36	159	89	121	240	58	61	92	7	191	52
58032cf2f3a5e00a36f49c9f6affe058	0	35	201	27	14	44	0	0	0	18	17	0	62	0	80	215	215	1275	205	229	69	89	51	434	309	899	182	253	281	231	131	102	363	503	493	105	224	382	60	251	478	184	0	18	0	0	99	40	62	11	0	20	26	29	672	12	268	0	24	55
3a8a781531ac0362a1954b72b14f7e03	1109	0	20	6	12	21	348	0	12	90	6840	17	7	11	59	22	0	0	0	44	634	98	0	0	0	0	0	0	0	0	0	0	23	5	25	139	238	26	16	22	0	0	0	0	0	4	14	0	0	8	0	0	0	127	26	0	46	0	44	20
2fd413e3e6246303e9c48a13d3601614	0	103	388	7	0	367	0	0	0	0	6	0	0	0	0	56	22	35	31	49	0	0	0	31	0	82	165	0	18	0	0	0	66	141	393	181	150	60	57	264	75	160	23	135	129	88	65	223	1574	91	76	456	208	1028	0	0	149	0	14	177
2ba11ca610d04b5dbbd89989d82afa4c	8	0	652	0	0	14	0	0	0	0	10	0	557	0	12	0	18	34	1523	0	107	68	11	119	16	67	307	348	49	0	42	999	23	0	16	0	380	22	18	0	0	70	21	43	53	366	31	59	638	38	83	126	61	79	0	4	0	0	1167	0
ee1c8b2b3c29b4f81d05d0ad3f51a975	0	29	1630	8	0	76	0	0	329	0	0	0	6	12	0	1284	285	167	44	142	0	0	17	57	0	54	0	0	707	0	0	0	361	77	87	22	637	191	81	263	2241	213	0	0	0	0	9	3	10	39	0	16	42	8	16	0	237	0	0	20
6e54534204c6733fb869964763e80316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	55	2499	0	37	76	0	336	0	91	59	1102	591	0	40	37	0	29	1067	182	727	0	0	32	0	0	0	0	0	0	41	20	33	289	0	22	11	0	515	0	183	0	319	0
bd91aec5948673b898d194ee9df7a9c0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	30	64	0	37	31	4	2924	34	16	64	52	0	0	0	0	0	0
46d1c606ee6d668e3a2410ba8662262d	15	28	41	27	10	70	18	34	348	36	2428	33	1082	25	0	0	0	0	0	0	159	28	0	0	0	0	0	0	0	0	0	539	43	51	204	385	75	55	47	42	43	26	18	19	30	231	18	37	779	12	18	60	44	32	146	30	51	16	386	28
c9c241f23ada075e9c211c8920e6d4dd	9	12	267	19	8	142	7	11	29	6	15	14	13	14	24	198	329	541	71	49	36	56	43	481	180	642	96	129	104	30	32	42	463	28	534	136	1140	165	440	187	81	0	3	7	0	0	216	14	24	9	0	13	25	12	1184	9	78	6	17	31
4647e223e1252ecba179ab29bbad40e2	0	0	0	0	6	19	0	0	8	0	0	0	0	0	16	20	30	23	37	20	22	28	0	25	13	148	4283	68	43	0	0	87	0	0	29	0	161	45	10	0	0	74	19	48	61	39	26	57	2488	21	36	145	106	30	29	22	22	0	0	0
791a546e9d7db469ef31b04e26045509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	40	0	0	3059	41	69	0	30	0	0	0	0	0	0	0	0	0
6e0dd29f757fe5ea80b98c5e5e5a6e10	0	154	33	0	0	0	2	0	438	5	0	6	0	8	55	1459	0	45	2394	0	55	977	32	418	0	201	92	152	131	15	46	401	0	9	8	7	232	0	0	5	29	6	0	6	0	0	0	8	14	12	3	93	72	0	0	126	0	0	36	81
bdeda4a7e4f148af89e65b0e0a5fa75a	0	0	0	0	0	0	0	0	140	0	0	0	0	0	188	0	0	18	0	361	0	46	0	149	0	554	145	0	0	0	18	109	0	0	0	0	0	0	0	566	0	51	17	45	62	22	37	1529	389	37	31	72	219	43	19	0	353	0	226	0
7bada125c4e75a1bf37d841251728610	0	10	6	0	22	23	0	32	0	0	0	33	0	0	26	18	13	50	0	0	32	0	0	0	0	324	54	0	0	13	0	0	1898	4	11	0	4	7	1	26	4687	0	0	0	0	0	0	0	0	0	0	0	0	0	17	13	21	3	8	21
e3deb047ba5a93b297efe94f72e90494	4070	31	61	24	9	39	46	0	161	926	141	34	80	116	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	37	35	70	72	71	43	38	61	16	0	7	0	0	10	15	26	0	0	0	0	11	33	0	29	49	113	57
508cb66ab134a30100d68593dc3b43b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	63	0	42	30	0	2354	0	0	41	53	0	0	0	0	0	0
c9e6e624c04d4aa6a628dd17815d1169	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	117	0	0	84	0	0	0	0	0	0	0	51	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5534	0
5036ca5512f20c4399126e591eb8281a	0	9	20	5	1	10	11	3	20	0	11	6	14	4	24	79	24	321	85	71	32	37	38	79	19	134	44	79	47	11	29	25	23	22	7	17	12	26	60	17	23	18	2	13	12	8	320	26	32	11	15	33	315	21	14	17	4024	14	10	6
55bdbc0981cd1fff5066aebff1adae5e	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	3982	0	0	154	0	0	0	51	0	65	29	129	0	301	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460	0
342afa1188eafdf1388ab0eeb736d73f	0	22	22	0	0	12	0	26	0	0	0	12	0	0	0	0	428	0	0	0	116	13	0	0	0	67	79	0	0	0	0	65	0	0	0	32	18	150	0	0	0	79	7	79	266	47	1033	113	97	31	217	147	303	181	0	4	605	0	0	97
8befb363e8b8788a657e33b56680c0d5	10	26	1002	29	10	380	11	35	15	15	36	25	36	14	0	242	0	0	44	31	22	0	0	0	0	49	282	766	153	0	0	0	140	1760	29	18	60	43	762	325	353	0	0	0	0	0	19	0	0	0	0	0	0	0	44	23	51	13	30	28
6ffeb0ecee17698fb28cd27a5c95c1c5	0	0	29	0	8	1497	0	7	0	0	0	13	27	0	29	0	20	0	0	85	28	10	0	51	0	0	211	0	0	73	0	45	3	0	6	0	0	12	30	202	12	32	0	14	76	20	896	125	21	18	39	32	65	45	6	6	5	11	361	584
8604bd99abb3062f1b9efdf9b955202e	0	0	0	0	0	42	0	0	0	0	0	6	0	13	0	58	0	0	54	0	0	29	0	37	20	153	2593	73	45	0	19	38	53	0	0	23	27	87	0	24	51	57	9	47	53	32	74	384	158	40	93	590	133	39	0	0	23	0	0	621
e07d50d949981cb8a4094cfe6ee1013d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3808	50	0	259	47	0	1880	0	0	28	0	0	0	0	0	0	414	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	154
48dde16a98acc51766da256e2ddd2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	156	304	32	168	229	82	41	505	60	170	2204	0	0	99	0	0	0
3c58917d79ac315eecd413f42ee5ade0	287	147	100	115	129	0	52	99	275	0	186	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	98	103	0	0	0	0	23	93	0	0	83	0	0	35	42	2592	23	0	0	0	107	0	79	49	0
ab12b1176969ab4aaff89bc043cb5dfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	2949	6	9	42	0	0	398	0	0	0	0	0	0	0	0
88b03e47424fdb495763b2d084db5fb4	0	19	0	0	9	9	0	18	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	7022	14	23	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	8	3	0	4
78a32282effdd86282dd87947242d08e	0	175	0	0	6	22	0	0	0	0	0	17	0	0	32	0	170	129	23	0	25	3	15	8	0	218	1026	0	0	63	3	344	3	0	187	45	7	1246	664	179	878	7	1	14	32	0	215	21	68	1	2	5	20	13	0	3	123	0	0	43
b1e6a736fe6342e3a9641d3054d086ba	0	78	0	0	0	0	0	0	0	0	0	0	0	0	149	21	62	111	0	0	3190	33	31	29	0	52	1684	0	0	55	0	120	52	0	19	50	0	55	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	336	84
3727d7aafae3899b460f409af229a873	0	1	64	0	0	1	0	0	5	3	2	0	85	2	0	188	46	304	82	0	0	77	2918	0	0	0	210	0	113	0	0	56	17	2	0	3	4	3	87	0	0	30	0	0	122	0	27	0	12	0	0	0	0	0	2	644	24	0	0	4
c0af853bcaf277072f0904cb80773d4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	135	0	0	0	28	0	0	47	1870	3951	0	0	0	0	0	0	29	0	0	0	0	0	20	0	0	0	0	0	21	34	80	0	0	0	0	0	0	128	0	0	0
4ba44b6f22a41e172ef461b6dadaeaa8	0	0	155	0	0	0	0	0	0	0	0	2	0	0	0	36	0	22	59	976	0	1477	0	132	0	58	241	84	2688	0	14	0	30	0	0	0	0	0	0	0	19	0	0	8	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0
e54cdcbd8bc5553a11315dc6404dd6ae	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	6	12	240	78	20	21	66	11	3611	26	10	14	0	0	0	0	0	0
8970b431812f6f3ad9b44d5be556a559	0	16	4195	0	0	404	6	34	0	9	0	9	0	0	0	137	0	76	0	0	0	0	0	0	0	0	0	0	87	0	0	0	66	0	26	0	45	765	0	98	492	0	0	0	0	0	0	0	0	0	0	0	43	0	0	11	0	0	13	90
ed6020d5c692687ab823a132f104fac9	578	26	30	20	9	0	61	72	51	28	20	0	27	0	0	0	0	0	0	2265	0	0	0	0	0	0	0	0	0	0	34	38	33	0	212	230	53	0	0	0	50	18	539	15	0	13	2	12	31	102	27	19	20	0	19	5	28	11	0	0
03a1f9cef967918dc4d625f838428125	4	22	251	9	0	164	0	0	7	12	24	0	18	9	53	166	62	261	289	86	29	84	12	241	11	106	24	219	284	0	27	15	156	12	109	11	775	120	90	595	173	181	2	10	13	0	19	27	29	0	0	18	12	0	277	18	298	0	13	70
92c3f8fedc62076c4b996856c8334fc3	0	855	97	12	0	518	0	0	0	8	11	0	106	14	0	23	0	27	73	59	0	500	0	148	0	170	213	53	106	0	38	13	158	43	28	23	22	92	26	27	124	41	9	16	559	16	27	73	210	21	109	62	59	16	89	0	133	0	0	0
9a287bd402ab677b3ecf4c1d7a71876a	0	0	0	0	0	0	0	0	83	0	0	0	36	0	3391	39	0	0	195	49	131	31	0	38	59	64	29	278	55	0	181	48	0	0	0	22	64	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	26	0	0	0
618c4f54b20832c8ed1e8c34202a1cce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	125	0	186	2626	68	163	236	75	36	136	66	235	225	0	0	0	0	0	0
72f3f7b868079e7a37564cac12032cb3	2	9	1333	8	0	150	0	0	0	7	0	3	21	6	0	54	13	25	31	0	0	21	0	641	19	92	21	52	32	0	0	0	782	168	23	35	53	153	153	153	168	19	0	5	12	0	27	60	34	4	0	15	126	9	415	0	0	3	16	14
3a27a70cd11c811e3943ef3a44b6ac26	0	0	0	0	0	93	0	268	0	0	0	16	0	0	57	0	282	27	0	0	50	14	0	195	0	36	0	0	0	172	0	46	271	0	0	105	13	74	225	620	146	62	0	35	483	31	72	170	21	26	78	0	352	65	15	6	135	0	43	32
a98a6b4fdc2d2fccc4df866b8d6a678a	0	0	16	0	0	137	0	0	11	12	0	0	16	0	0	0	0	36	0	48	0	0	10	58	0	150	1539	0	0	0	0	44	0	0	18	0	0	0	23	0	66	25	4	28	53	26	28	44	104	10	0	602	55	30	18	0	0	0	21	1167
ca4c39eb1e30e781d1e34e9afb4e0853	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	88	0	0	126	0	200	0	0	0	0	0	0	0	0	0	0	0	1439	0	359	0	0	32	0	0	227	0	0	0	0	0	0	0	0
b15af6f2ce418f72b2162b80a7bc116b	17	12	699	225	45	0	12	257	14	0	17	0	0	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	13	0	3	0	0	0	0	0	0	37	89	31	17	35	10	12	46	29	1883	9	15	12	6	0	0	36	0	0
8bce1e8a25bcc9a1c3164fac21d7c821	0	0	32	11	0	10	0	0	35	0	7	3382	23	11	0	19	0	76	10	0	0	0	0	20	0	48	0	17	29	0	0	57	25	19	57	0	68	124	41	30	100	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	71	0	0	143
798cb0b1245da9d98c01d3be91246abf	0	0	20	7	0	104	0	0	0	10	9	0	11	0	0	162	30	0	0	109	0	0	0	0	0	28	0	10	0	0	0	0	47	61	340	42	42	23	69	84	23	52	6	44	32	11	37	133	1438	73	20	60	73	26	14	0	99	0	17	219
53ef3a3a78bd139ea92136a267c71c14	0	0	79	3	5	45	7	8	26	0	14	0	74	8	14	118	120	0	58	115	0	27	8	163	41	136	22	429	18	9	7	85	81	148	55	141	660	317	299	266	164	0	0	2	0	0	4	8	41	0	0	4	28	0	458	6	75	6	200	22
54537663299ffdc0137e31800ced3870	0	0	0	9	0	0	0	0	138	0	0	0	0	0	12	198	0	59	427	121	0	0	38	152	379	119	0	139	0	0	6	0	0	0	85	0	0	53	0	0	0	24	10	12	23	0	23	25	730	0	10	48	42	20	199	0	0	7	524	387
bb2536edbc03ae7ff801e4038d464a4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	215	0	0	0	14	0	8	0	0	116	0	0	35	0	116	0	0	0	0	0	0	0	0	130	54	0	46	202	0	217	106	75	32	329	67	768	203	0	0	420	0	0	0
10822f2dc1caadae53c684cb9537d256	0	6	0	0	2	0	0	3	14	1808	9	3	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	7	6	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	1103	0	0
